3370 1093782 9.24
3380 1097988 9.2
3390 1102955 9.58
3400 1107174 9.8
3410 1111704 9.81
3420 1116095 9.77
3430 1120269 9.83
3440 1124348 9.68
3450 1128950 9.69
3460 1133372 9.75
3470 1137609 9.55
3480 1141800 9.43
3490 1146599 9.21
3500 1151026 9.35
3510 1155510 9.42
3520 1160100 9.43
3530 1164682 9.51
3540 1169023 9.64
3550 1173698 9.7
3560 1177822 9.69
3570 1181727 9.56
3580 1186161 9.64
3590 1190625 9.52
3600 1195109 9.61
3610 1199777 9.73
3620 1205128 10.07
3630 1209571 10.24
3640 1214701 10.46
3650 1219443 10.51
3660 1223948 10.69
3670 1228562 11.06
3680 1233068 11.06
3690 1237827 11.25
3700 1242713 11.26
3710 1247146 11.31
3720 1252024 11.21
3730 1256611 11.29
3740 1261544 11.2
3750 1266312 11.21
3760 1271359 11.39
3770 1275541 11.15
3780 1280915 11.66
3790 1285555 11.68
3800 1290201 11.52
3810 1295563 11.61
3820 1300258 11.43
3830 1305665 11.48
3840 1310336 11.32
3850 1314973 11.2
3860 1319807 11.16
3870 1324610 11.38
3880 1330108 11.25
3890 1334489 11.32
3900 1339255 11.37
3910 1344340 11.29
3920 1348982 11.39
3930 1353440 11.18
3940 1357970 11.1
3950 1363121 11.23
3960 1368314 11.27
3970 1373237 11.34
3980 1378228 11.24
3990 1383493 11.28
4000 1388292 11.49
4010 1393427 11.63
4020 1398609 11.8
4030 1402939 11.77
4040 1407651 11.92
4050 1412585 12.2
4060 1417605 12.03
4070 1422248 11.97
4080 1427205 11.95
4090 1432194 11.89
4100 1437341 11.69
4110 1442546 11.72
4120 1447918 11.73
4130 1452502 11.96
4140 1457953 12.2
4150 1463224 12.18
4160 1467819 12.25
4170 1473323 12.43
4180 1478436 12.44
4190 1483683 12.45
4200 1488789 12.53
4210 1493899 12.35
4220 1498836 12.17
4230 1504119 12.28
4240 1509982 12.27
4250 1514869 12.13
4260 1520099 12.26
4270 1525340 12.23
4280 1530902 12.45
4290 1535788 12.49
4300 1540872 12.58
4310 1546145 12.7
4320 1551739 12.94
4330 1557270 12.92
4340 1562520 13.03
4350 1567247 12.85
4360 1572857 12.97
4370 1577994 12.92
4380 1583264 12.75
4390 1587935 12.7
4400 1592886 12.67
4410 1598303 12.64
4420 1603479 12.45
4430 1609011 12.38
4440 1614280 12.31
4450 1619913 12.67
4460 1625333 12.62
4470 1630614 12.74
4480 1635825 12.68
4490 1640927 12.8
4500 1646275 12.94
4510 1651899 13.07
4520 1657314 13.21
4530 1662844 13.4
4540 1667855 13.39
4550 1673154 13.35
4560 1678710 13.39
4570 1684167 13.53
4580 1690048 13.92
4590 1695722 14.0
4600 1701478 14.01
4610 1707245 14.04
4620 1713267 14.35
4630 1718937 14.45
4640 1724124 14.51
4650 1730570 14.89
4660 1736430 15.13
4670 1742589 15.46
4680 1747814 15.2
4690 1753186 15.21
4700 1757749 14.82
4710 1763264 14.89
4720 1768200 14.5
4730 1773967 14.37
4740 1778868 13.99
4750 1784177 13.51
4760 1789478 13.13
4770 1794731 12.5
4780 1800576 12.63
4790 1805870 12.65
4800 1811377 13.27
4810 1816755 13.26
4820 1822924 13.87
4830 1829161 13.94
4840 1834307 14.33
4850 1840191 14.58
4860 1846024 14.8
4870 1852229 15.16
4880 1857390 15.08
4890 1863985 15.32
4900 1869618 15.35
4910 1875658 15.45
4920 1881146 15.28
4930 1886574 15.28
4940 1892021 15.17
4950 1897200 15.13
4960 1903036 15.11
4970 1909199 15.05
4980 1915372 15.34
4990 1920853 15.11
5000 1927062 15.11
5010 1932306 14.86
5020 1938140 14.69
5030 1944230 14.74
5040 1950421 15.12
5050 1956730 15.34
5060 1963274 15.59
5070 1969670 15.8
5080 1975791 15.85
5090 1981179 15.99
5100 1987048 16.08
5110 1993367 16.4
5120 1998780 16.34
5130 2005258 16.62
5140 2011146 16.36
5150 2017651 16.49
5160 2023590 16.76
5170 2029542 16.7
5180 2036146 16.59
5190 2042126 16.78
5200 2048465 16.68
5210 2055107 16.78
5220 2061735 17.1
5230 2067178 16.69
5240 2073570 16.8
5250 2079503 16.48
5260 2085006 15.85
5270 2091023 15.62
5280 2097313 15.58
5290 2102821 15.16
5300 2109651 15.26
5310 2115720 15.05
5320 2120860 14.59
5330 2127753 15.03
5340 2134029 15.13
5350 2140721 15.32
5360 2146898 15.68
5370 2153673 16.11
5380 2159808 16.37
5390 2166214 16.72
5400 2172911 16.68
5410 2179634 17.14
5420 2185711 17.54
5430 2191917 17.14
5440 2197977 17.14
5450 2204713 17.24
5460 2211147 17.24
5470 2217925 17.17
5480 2223942 16.84
5490 2229774 16.53
5500 2236029 16.51
5510 2242425 16.1
5520 2248394 16.04
5530 2254960 16.45
5540 2261156 16.6
5550 2267751 16.65
5560 2274253 16.79
5570 2280322 16.71
5580 2286655 16.93
5590 2292823 17.37
5600 2298518 17.3
5610 2304743 17.52
5620 2311302 17.64
5630 2316968 17.26
5640 2323383 17.22
5650 2329720 17.17
5660 2336303 17.32
5670 2342653 17.44
5680 2348856 17.39
5690 2355157 17.42
5700 2361655 17.6
5710 2368625 17.71
5720 2375535 17.87
5730 2381761 18.36
5740 2388619 18.52
5750 2395499 18.68
5760 2401764 18.35
5770 2408547 18.57
5780 2415449 18.94
5790 2421892 19.12
5800 2428292 19.29
5810 2434766 19.35
5820 2441490 19.39
5830 2448060 19.12
5840 2455112 19.22
5850 2461642 19.16
5860 2468173 19.45
5870 2475648 19.51
5880 2482135 19.21
5890 2488550 19.06
5900 2494758 18.93
5910 2501795 19.02
5920 2509243 19.14
5930 2516459 19.33
5940 2523333 19.33
5950 2530018 19.51
5960 2536281 19.23
5970 2542723 18.86
5980 2550565 19.47
5990 2557982 19.87
6000 2564883 19.95
6010 2572946 20.15
6020 2580024 20.3
6030 2587355 20.67
6040 2594307 20.74
6050 2601285 20.54
6060 2608663 20.88
6070 2616115 21.27
6080 2622606 20.89
6090 2629873 20.69
6100 2636905 21.03
6110 2644639 20.99
6120 2650810 20.55
6130 2657819 20.41
6140 2665311 20.4
6150 2673274 20.8
6160 2680455 20.92
6170 2687607 20.83
6180 2694197 21.05
6190 2701559 21.33
6200 2708841 21.22
6210 2715718 21.06
6220 2723016 21.43
6230 2729879 21.43
6240 2736679 21.25
6250 2743760 21.19
6260 2749899 20.98
6270 2757241 21.02
6280 2764142 21.0
6290 2770887 20.76
6300 2778339 20.94
6310 2785115 20.88
6320 2791642 20.59
6330 2798997 20.67
6340 2806880 20.95
6350 2814143 21.01
6360 2821581 21.23
6370 2829509 23.74
6380 2836947 23.54
6390 2844049 23.61
6400 2850428 23.12
6410 2857728 23.28
6420 2865585 24.03
6430 2873048 24.02
6440 2880006 23.84
6450 2888186 24.16
6460 2895399 24.24
6470 2902532 21.71
6480 2909694 22.04
6490 2917639 22.45
6500 2925789 23.31
6510 2932961 23.37
6520 2940259 22.98
6530 2948625 23.48
6540 2955923 23.61
6550 2963742 23.34
6560 2970465 23.43
6570 2977401 23.67
6580 2985280 23.78
6590 2993129 23.56
6600 3000248 23.08
6610 3007999 23.31
6620 3015186 23.22
6630 3023204 23.16
6640 3031377 23.84
6650 3038750 23.88
6660 3046888 24.22
6670 3054265 24.36
6680 3061623 24.26
6690 3068692 24.05
6700 3076709 24.46
6710 3084404 24.27
6720 3091511 24.43
6730 3099067 24.25
6740 3106543 23.47
6750 3113831 23.34
6760 3121762 23.21
6770 3129137 23.27
6780 3136574 23.13
6790 3143871 23.2
6800 3151504 23.03
6810 3159437 23.51
6820 3166663 23.55
6830 3173868 23.17
6840 3181519 23.46
6850 3189178 23.9
6860 3196276 23.58
6870 3204400 23.78
6880 3212606 24.15
6890 3220655 24.45
6900 3227638 24.24
6910 3236309 24.28
6920 3244302 24.55
6930 3252520 25.12
6940 3260404 25.23
6950 3268516 25.23
6960 3276513 25.68
6970 3284903 25.59
6980 3292930 25.64
6990 3300442 25.37
7000 3309117 25.72
7010 3318031 25.74
7020 3326042 25.7
7030 3333632 25.31
7040 3342879 25.79
7050 3350650 25.53
7060 3357963 25.16
7070 3366525 25.43
7080 3374731 25.47
7090 3382833 25.94
7100 3390870 25.89
7110 3398987 25.76
7120 3406465 25.61
7130 3414719 25.87
7140 3422123 25.37
7150 3429345 25.24
7160 3437458 25.45
7170 3445568 25.1
7180 3453522 24.89
7190 3461361 24.86
7200 3468820 24.56
7210 3477524 24.9
7220 3486051 25.56
7230 3493836 25.67
7240 3502379 25.73
7250 3511014 26.19
7260 3519736 26.49
7270 3527611 26.52
7280 3536351 26.95
7290 3545701 27.35
7300 3555122 28.36
7310 3563498 27.94
7320 3571178 27.37
7330 3579526 27.4
7340 3588234 27.87
7350 3597124 28.11
7360 3605660 28.12
7370 3614351 28.62
7380 3623037 28.69
7390 3631281 28.42
7400 3639766 28.06
7410 3648814 28.26
7420 3657891 28.68
7430 3666332 29.17
7440 3675032 29.14
7450 3683074 28.8
7460 3692193 28.99
7470 3701122 29.26
7480 3709284 28.87
7490 3717910 28.82
7500 3726542 28.6
7510 3735589 28.81
7520 3743908 28.64
7530 3753217 28.86
7540 3760805 28.43
7550 3769618 28.85
7560 3778566 28.73
7570 3787234 28.27
7580 3795167 28.47
7590 3803917 28.68
7600 3812361 29.05
7610 3821404 29.03
7620 3830329 29.45
7630 3838658 28.97
7640 3846734 29.05
7650 3854001 28.37
7660 3863257 28.94
7670 3871744 28.87
7680 3881211 29.5
7690 3890189 29.5
7700 3898818 29.3
7710 3907565 29.41
7720 3916554 29.14
7730 3926335 29.72
7740 3935648 30.66
7750 3945119 31.72
7760 3954247 31.36
7770 3963259 31.68
7780 3972672 31.38
7790 3981977 31.39
7800 3990271 31.27
7810 3999251 31.13
7820 4009160 31.75
7830 4018305 31.3
7840 4029398 31.83
7850 4038599 31.63
7860 4047233 31.4
7870 4056602 31.52
7880 4065710 32.08
7890 4075102 32.62
7900 4084899 33.42
7910 4094338 33.73
7920 4103637 33.46
7930 4112299 33.47
7940 4121185 32.51
7950 4131340 32.96
7960 4140531 33.13
7970 4149911 33.1
7980 4160273 33.25
7990 4169230 32.86
8000 4178781 32.78
8010 4188562 33.03
8020 4198986 33.26
8030 4208184 33.1
8040 4217850 33.69
8050 4227439 33.45
8060 4236393 33.62
8070 4246013 34.01
8080 4255902 33.88
8090 4265996 34.48
8100 4276543 34.91
8110 4286328 34.75
8120 4296290 35.01
8130 4305617 35.49
8140 4314957 35.54
8150 4325200 35.8
8160 4334952 36.23
8170 4344934 36.37
8180 4354081 36.15
8190 4363190 35.87
8200 4372487 35.07
8210 4382924 35.61
8220 4392900 35.35
8230 4402608 35.85
8240 4413062 35.82
8250 4423300 35.6
8260 4434595 36.23
8270 4444586 35.88
8280 4454025 35.74
8290 4463641 35.66
8300 4473374 36.02
8310 4484058 35.66
8320 4493872 35.85
8330 4504714 36.13
8340 4514647 36.38
8350 4525777 37.74
8360 4536672 37.63
8370 4546406 37.88
8380 4557428 38.43
8390 4567256 38.97
8400 4577899 40.1
8410 4588217 40.51
8420 4597767 40.17
8430 4608557 39.68
8440 4617900 39.25
8450 4629052 38.99
8460 4639197 38.73
8470 4649050 38.67
8480 4658900 38.35
8490 4669059 37.63
8500 4680012 37.5
8510 4690137 37.59
8520 4700360 37.96
8530 4710645 38.15
8540 4721209 38.52
8550 4731418 37.49
8560 4741612 37.25
8570 4752116 37.68
8580 4762808 38.12
8590 4773069 38.84
8600 4783547 38.32
8610 4793491 38.06
8620 4803760 38.35
8630 4815510 39.09
8640 4827961 40.04
8650 4837496 40.09
8660 4848705 40.64
8670 4859816 41.16
8680 4870183 41.29
8690 4880947 41.67
8700 4891056 41.59
8710 4901891 41.96
8720 4913071 42.43
8730 4924808 42.51
8740 4935098 41.47
8750 4945510 41.65
8760 4956687 41.76
8770 4967368 41.29
8780 4977319 40.96
8790 4987810 40.47
8800 4998378 40.68
8810 5008200 40.41
8820 5019253 40.78
8830 5030979 40.64
8840 5041951 41.07
8850 5051728 40.99
8860 5062921 40.84
8870 5074160 41.05
8880 5085106 41.91
8890 5097673 43.18
8900 5109142 43.78
8910 5119831 44.25
8920 5130420 43.29
8930 5141774 43.16
8940 5153162 43.33
8950 5164996 44.79
8960 5175599 45.07
8970 5186826 45.37
8980 5198754 45.63
8990 5210561 45.78
9000 5221140 45.17
9010 5231274 44.9
9020 5240715 44.42
9030 5251675 44.33
9040 5262397 44.12
9050 5274158 43.48
9060 5284791 42.75
9070 5295223 41.75
9080 5304870 40.32
9090 5316832 39.58
9100 5327413 39.58
9110 5337561 39.19
9120 5348661 40.06
9130 5360301 40.09
9140 5370817 39.87
9150 5382058 39.98
9160 5393372 40.6
9170 5404508 41.42
9180 5414954 41.89
9190 5426122 41.79
9200 5438080 42.7
9210 5448736 43.27
9220 5459432 43.86
9230 5471077 44.0
9240 5481479 44.28
9250 5494388 46.04
9260 5506747 46.84
9270 5519596 47.7
9280 5530726 47.99
9290 5542550 48.95
9300 5553321 48.06
9310 5564354 48.31
9320 5576297 48.26
9330 5586509 48.08
9340 5598160 48.38
9350 5609513 46.56
9360 5622877 46.75
9370 5635104 47.32
9380 5648378 50.43
9390 5659724 49.61
9400 5671324 50.27
9410 5683766 50.69
9420 5695753 50.96
9430 5706107 50.86
9440 5718493 51.67
9450 5728796 51.27
9460 5740397 50.99
9470 5752393 50.46
9480 5763791 47.53
9490 5775221 47.43
9500 5786538 47.32
9510 5798656 47.51
9520 5808618 46.24
9530 5820255 46.74
9540 5833030 46.86
9550 5845391 48.33
9560 5857541 48.97
9570 5870275 49.56
9580 5882166 49.95
9590 5893955 51.14
9600 5907373 52.51
9610 5919128 52.4
9620 5931769 53.66
9630 5944397 54.46
9640 5956140 53.72
9650 5967394 52.77
9660 5979784 52.64
9670 5992367 53.11
9680 6004208 53.47
9690 6015971 53.14
9700 6027592 52.05
9710 6038533 51.59
9720 6050364 51.48
9730 6062305 50.96
9740 6074414 51.49
9750 6085552 51.61
9760 6097932 51.21
9770 6111845 51.93
9780 6123217 51.23
9790 6136702 52.51
9800 6148694 52.85
9810 6161321 54.14
9820 6173737 55.05
9830 6187041 56.18
9840 6198542 55.71
9850 6211313 56.48
9860 6223226 56.41
9870 6235724 55.28
9880 6248176 56.02
9890 6260997 54.71
9900 6273505 55.48
9910 6285287 54.85
9920 6296787 53.94
9930 6309642 54.1
9940 6321416 54.17
9950 6333712 53.92
9960 6345623 54.5
9970 6357806 53.67
9980 6369475 53.56
9990 6381866 54.05
10000 6393605 53.21
10010 6405477 53.47
10020 6417439 53.15
10030 6429562 51.96
10040 6443164 53.84
10050 6456636 54.69
10060 6469525 54.99
10070 6481221 54.61
10080 6493279 55.08
10090 6504425 54.4
10100 6516668 54.67
10110 6528755 54.92
10120 6540783 55.91
10130 6552263 55.88
10140 6564850 54.59
10150 6577830 54.86
10160 6589780 54.33
10170 6600952 54.34
10180 6612851 54.0
10190 6625109 54.88
10200 6637403 54.98
10210 6649734 54.89
10220 6663301 55.7
10230 6676670 57.22
10240 6688579 57.06
10250 6701891 56.63
10260 6714861 57.27
10270 6725241 56.82
10280 6738198 58.09
10290 6749999 57.43
10300 6761398 56.95
10310 6774657 57.68
10320 6787395 57.3
10330 6800306 57.08
10340 6813178 57.94
10350 6826168 57.88
10360 6839548 58.5
10370 6852222 60.41
10380 6864615 60.78
10390 6877369 61.67
10400 6891082 63.55
10410 6904758 63.78
10420 6916746 63.49
10430 6929205 62.69
10440 6942123 62.37
10450 6954814 62.66
10460 6966282 61.34
10470 6980055 61.87
10480 6993112 61.68
10490 7006371 61.99
10500 7020096 62.06
10510 7033114 62.08
10520 7045615 62.73
10530 7058748 63.34
10540 7071800 63.97
10550 7085832 64.07
10560 7099004 65.0
10570 7110111 63.56
10580 7122865 63.09
10590 7135674 63.3
10600 7149018 63.1
10610 7162056 63.32
10620 7174830 63.16
10630 7188080 63.83
10640 7200015 65.0
10650 7212818 66.61
10660 7225687 66.74
10670 7238020 68.12
10680 7250376 67.99
10690 7262857 67.14
10700 7277190 67.87
10710 7291136 68.32
10720 7303984 68.26
10730 7316738 68.29
10740 7329455 67.54
10750 7343210 66.54
10760 7357230 67.95
10770 7370447 68.51
10780 7383610 69.43
10790 7396458 69.57
10800 7408827 68.06
10810 7422755 69.34
10820 7437236 72.75
10830 7450185 72.99
10840 7463989 73.19
10850 7477932 73.24
10860 7491531 72.07
10870 7504972 72.32
10880 7519208 73.2
10890 7532472 74.54
10900 7546025 75.39
10910 7559144 74.42
10920 7571261 71.07
10930 7583488 70.32
10940 7597069 70.91
10950 7610807 71.55
10960 7624666 73.3
10970 7636528 74.19
10980 7650190 73.58
10990 7663731 73.72
11000 7676268 73.5
11010 7689874 73.58
11020 7703111 75.69
11030 7716598 76.85
11040 7730741 77.32
11050 7742937 76.51
11060 7756671 74.96
11070 7770936 74.11
11080 7784602 74.3
11090 7798789 74.19
11100 7811870 76.5
11110 7825145 76.11
11120 7837161 74.47
11130 7851030 74.63
11140 7862994 72.6
11150 7875774 73.96
11160 7889090 74.28
11170 7902577 74.34
11180 7916479 75.11
11190 7930308 74.22
11200 7943671 72.58
11210 7957271 73.03
11220 7971555 73.68
11230 7985922 73.78
11240 7999815 75.9
11250 8013482 75.2
11260 8025653 74.77
11270 8040833 78.75
11280 8053721 77.85
11290 8067616 79.19
11300 8081400 80.7
11310 8095281 81.16
11320 8108339 81.6
11330 8122815 82.74
11340 8138441 83.6
11350 8151748 82.89
11360 8166051 84.45
11370 8179197 80.59
11380 8193163 81.03
11390 8205829 80.62
11400 8218945 80.71
11410 8232113 81.63
11420 8246363 83.2
11430 8260596 85.81
11440 8275179 85.44
11450 8288541 86.45
11460 8301544 85.45
11470 8314720 87.06
11480 8327573 86.5
11490 8340413 87.33
11500 8353704 85.92
11510 8366727 84.38
11520 8380428 82.52
11530 8396010 81.29
11540 8408620 81.12
11550 8422666 82.12
11560 8436563 83.05
11570 8450714 82.39
11580 8463591 82.08
11590 8477230 82.29
11600 8491612 82.96
11610 8504694 84.82
11620 8517632 84.44
11630 8531683 82.55
11640 8545714 82.64
11650 8559737 83.14
11660 8573757 82.96
11670 8587805 81.79
11680 8600425 84.45
11690 8615849 85.88
11700 8629898 85.99
11710 8644879 84.74
11720 8658907 85.87
11730 8673200 87.56
11740 8685668 86.28
11750 8699534 85.6
11760 8713762 86.66
11770 8726641 87.09
11780 8739433 85.04
11790 8752790 83.67
11800 8767098 84.16
11810 8779710 83.01
11820 8792518 83.78
11830 8805318 81.82
11840 8819521 83.38
11850 8832646 81.11
11860 8845967 80.02
11870 8858572 80.82
11880 8872465 82.22
11890 8885923 81.74
11900 8899530 81.83
11910 8912968 82.62
11920 8926777 82.29
11930 8939834 82.17
11940 8954200 81.64
11950 8968144 83.82
11960 8981420 83.56
11970 8995127 84.63
11980 9007901 83.48
11990 9023199 89.52
12000 9036167 88.79
12010 9049726 89.18
12020 9063333 88.8
12030 9076501 89.05
12040 9090831 90.53
12050 9104801 93.66
12060 9118627 95.17
12070 9131765 94.29
12080 9146605 96.78
12090 9159996 90.61
12100 9174154 91.54
12110 9188200 92.2
12120 9201848 94.48
12130 9215850 96.75
12140 9228979 95.4
12150 9242468 91.98
12160 9255215 90.4
12170 9269634 89.72
12180 9285539 91.21
12190 9300125 92.72
12200 9314514 91.84
12210 9327935 90.54
12220 9342606 89.65
12230 9357009 88.88
12240 9370978 89.73
12250 9384547 90.22
12260 9399123 93.81
12270 9412977 94.22
12280 9426954 93.51
12290 9440336 91.96
12300 9455006 95.08
12310 9469586 98.89
12320 9484254 99.12
12330 9496911 96.34
12340 9510190 96.56
12350 9524424 97.23
12360 9537205 94.45
12370 9551479 95.46
12380 9566688 94.28
12390 9581405 96.96
12400 9595527 96.88
12410 9609782 95.6
12420 9624743 96.6
12430 9637933 97.14
12440 9652505 101.96
12450 9665775 103.2
12460 9679863 106.67
12470 9693704 105.88
12480 9708091 107.75
12490 9722638 105.35
12500 9737915 107.14
12510 9751909 107.03
12520 9765435 107.09
12530 9780166 110.53
12540 9794126 106.95
12550 9808493 106.66
12560 9821876 103.11
12570 9836944 105.89
12580 9852062 106.72
12590 9865271 106.79
12600 9879484 106.33
12610 9892552 105.51
12620 9906415 104.32
12630 9920024 102.46
12640 9933865 101.5
12650 9948060 101.7
12660 9961906 106.6
12670 9976075 105.29
12680 9990302 102.66
12690 10004311 105.99
12700 10018582 102.35
12710 10032401 103.91
12720 10046619 103.65
12730 10060280 104.69
12740 10075141 105.57
12750 10090443 108.78
12760 10104983 109.27
12770 10119774 109.48
12780 10134963 113.9
12790 10149275 114.8
12800 10163473 115.94
12810 10178067 117.02
12820 10191528 117.76
12830 10205791 119.03
12840 10220201 119.83
12850 10234882 118.07
12860 10249380 114.36
12870 10263435 113.45
12880 10278053 109.15
12890 10293000 109.97
12900 10307505 110.07
12910 10322560 110.65
12920 10336888 114.07
12930 10351793 116.78
12940 10366746 116.41
12950 10382186 116.66
12960 10397055 118.19
12970 10411545 120.06
12980 10426245 120.51
12990 10440412 117.36
13000 10454907 119.67
13010 10470680 121.0
13020 10486325 120.77
13030 10500205 117.68
13040 10514024 118.78
13050 10528254 117.93
13060 10543732 124.8
13070 10556521 123.47
13080 10572318 130.74
